Date,EEM_return,EFA_return,JPXN_return,SPY_return,VTI_return,XLK_return,AGG_return,DBC_return
2015-01-05 05:00:00,-0.017797201406619,-0.023605033412650078,-0.017012426244784273,-0.018059368783608365,-0.017182510456666522,-0.015265226941603038,0.002172998291059214,-0.014262271225237821
2015-01-06 05:00:00,-0.004201826953678545,-0.01132739695481877,-0.014352069021771996,-0.009419362725753389,-0.009798461475734821,-0.012057244595174654,0.002530036747946607,-0.009460265264431555
2015-01-07 05:00:00,0.021624618989937616,0.0111149705374467,0.01627411495126485,0.012461366243836647,0.011932737508438152,0.008468208567435243,-0.0001803725908755549,-0.00617973863341803
2015-01-08 05:00:00,0.017036775092051704,0.013529366996354986,0.013063798664784576,0.017745256961738676,0.017639588277480467,0.021981026093543576,-0.001532247048995461,0.003957042303351033
2015-01-09 05:00:00,-0.003299511632290253,-0.004838824093250316,-0.00977550796308102,-0.008013737123226616,-0.008290244651106171,-0.003141961327818521,0.002437547411735297,-0.001689234962930053
2015-01-12 05:00:00,-0.008148874630872438,-0.0023474623257679905,-0.0025205799045815436,-0.007833507797986972,-0.007124423637177801,-0.011636285038735927,0.0008108159556294847,-0.021996535920436933
2015-01-13 05:00:00,0.008729097559152521,0.0050419632078890775,0.0033689406414623146,-0.0028124793475923227,-0.0022961324748362877,-0.0007358101812023898,0.00027005302191085434,-0.004037039106904672
2015-01-14 05:00:00,-0.0055994089631621335,-0.002842640579708622,0.0010494898923179008,-0.006037833353732314,-0.005466171997136171,-0.005645436338369003,0.0024287186821001505,0.011001804587638775
2015-01-15 05:00:00,0.002303619000572077,0.0063724410205991955,0.011111007547278895,-0.009160518684384278,-0.010124347085190721,-0.012836148878882292,0.004577167350321654,-0.013745702319497566
2015-01-16 05:00:00,0.00842690375500732,0.01299792109634934,0.004354407917384728,0.013114702184669813,0.013247634242830264,0.009752103595490613,-0.0038412300109447184,0.019163649125955695
2015-01-20 05:00:00,-0.0015193718697011915,0.003454581119459732,0.008257650157867724,0.0021322285168163813,0.0014420248498221433,0.008420297205424587,0.0017037132340653738,-0.013675213037448342
2015-01-21 05:00:00,0.022064659808754605,0.007868904178770508,0.0006139907196842653,0.00504821308253911,0.004511364159246911,0.001718713822582485,-0.0017905871447416732,0.006354860317585365
2015-01-22 05:00:00,0.01910643542848689,0.003740895686513701,0.005934381496549124,0.014870907009219891,0.015195445378875627,0.016425817882882443,-0.0005381305713937357,-0.0011481784851221644
2015-01-23 05:00:00,-0.007548107680737881,-0.005671714043249176,0.000406788296178906,-0.0054827089811105845,-0.004518428658374707,-0.00024132769809581678,0.0025131473608561716,-0.006321801701882346
2015-01-26 05:00:00,0.0004908342449807535,0.01368979189441144,0.00955657953121758,0.002341770494335371,0.004160671105004177,-0.004101361992740138,-0.00044749787813247455,-0.003470244989285831
2015-01-27 05:00:00,-0.005394761050956043,0.0014469132295495957,-0.0016112815452855589,-0.013190518756741598,-0.011676724466533228,-0.02882755674926407,-0.0005381339945416119,0.005223525957292363
2015-01-28 05:00:00,-0.010848340782087185,-0.014930222945821803,0.008472927022619592,-0.01282417964044913,-0.013530857130057083,-0.0017459399182282453,0.004212422391730364,-0.014434213861586054
2015-01-29 05:00:00,0.0,0.01368979189441144,0.0006001441161140875,0.00924317600261948,0.009562605071010699,0.009495543618651903,-0.0008033822593553896,-0.004686626447908737
2015-01-30 05:00:00,-0.027417546667148796,-0.015755592275038754,-0.01519385305491805,-0.012574475974310051,-0.013586004759250092,-0.012376636285309384,0.0035715337544588444,0.024131833678289416
