,Date,Close,log_return,SMA_10,price_bias,RSI_14,MACD_diff,bollinger_width,volume_bias
0,2015-01-02 05:00:00,14.771408081054688,-0.021600540630383556,14.574419975280762,-0.005735229712478695,59.516752866325604,0.0,1.2683403185817355,0.4013333333333333
1,2015-01-05 05:00:00,14.455759048461914,-0.021600540630383556,14.574419975280762,-0.005735229712478695,59.516752866325604,-0.02014398384637701,1.2683403185817355,0.4013333333333333
2,2015-01-06 05:00:00,14.31546688079834,-0.009752332411247304,14.574419975280762,-0.005735229712478695,59.516752866325604,-0.04062106792619545,1.2683403185817355,0.4013333333333333
3,2015-01-07 05:00:00,14.52005386352539,0.014190166185175832,14.574419975280762,-0.005735229712478695,59.516752866325604,-0.03813152488691952,1.2683403185817355,0.4013333333333333
4,2015-01-08 05:00:00,14.753873825073242,0.01597496151342684,14.574419975280762,-0.005735229712478695,59.516752866325604,-0.019424960993587974,1.2683403185817355,0.4013333333333333
5,2015-01-09 05:00:00,14.619428634643556,-0.009154308032167864,14.574419975280762,-0.005735229712478695,59.516752866325604,-0.01499205984455209,1.2683403185817355,0.4013333333333333
6,2015-01-12 05:00:00,14.584359169006348,-0.002401707801077247,14.574419975280762,-0.005735229712478695,59.516752866325604,-0.013361897446680072,1.2683403185817355,0.4013333333333333
7,2015-01-13 05:00:00,14.648658752441406,0.004399113858356004,14.574419975280762,-0.005735229712478695,59.516752866325604,-0.007201938171888703,1.2683403185817355,0.4013333333333333
8,2015-01-14 05:00:00,14.584359169006348,-0.004399113858356117,14.574419975280762,-0.005735229712478695,59.516752866325604,-0.006716188940080643,1.2683403185817355,0.4013333333333333
9,2015-01-15 05:00:00,14.490832328796388,-0.006433468395397423,14.574419975280762,-0.005735229712478695,59.516752866325604,-0.011662296106926998,1.2683403185817355,0.4013333333333333
10,2015-01-16 05:00:00,14.707110404968262,0.014814881573571368,14.56799020767212,0.009549717930403032,59.516752866325604,4.3904213420230265e-05,1.2683403185817355,0.6797778806108283
11,2015-01-20 05:00:00,14.841554641723633,0.009099914618917997,14.606569766998291,0.016087615263116778,59.516752866325604,0.016351245374188632,1.2683403185817355,0.24635214007782102
12,2015-01-21 05:00:00,14.894164085388184,0.0035384716300254936,14.664439487457276,0.01566541961098442,59.516752866325604,0.029427861594787337,1.2683403185817355,-0.18251928020565553
13,2015-01-22 05:00:00,15.133827209472656,0.015962986727607553,14.725816822052002,0.027707148089038878,59.516752866325604,0.05166428102573995,1.2683403185817355,5.312088190572732
14,2015-01-23 05:00:00,15.139674186706545,0.0003862769112878156,14.764396858215331,0.025417721570007677,59.516752866325604,0.06343686420163533,1.2683403185817355,4.307378932214292
15,2015-01-26 05:00:00,15.344265937805176,0.013423121958798193,14.836880588531494,0.034197575847976856,74.35902665024724,0.08057262098624804,1.2683403185817355,1.8465919202705108
16,2015-01-27 05:00:00,15.24488925933838,-0.006497533354503829,14.902933597564697,0.022945526767264315,76.06552045454801,0.08058943005013697,1.2683403185817355,-0.08409539909163119
17,2015-01-28 05:00:00,15.092910766601562,-0.010019168426988785,14.947358798980712,0.009737637905017426,66.55417136545378,0.06633492866097113,1.2683403185817355,0.1782618880299836
18,2015-01-29 05:00:00,15.373489379882812,0.018419409228170334,15.02627182006836,0.02310736581716339,67.43423594772368,0.07133628413152983,1.2683403185817355,0.0893706180997663
19,2015-01-30 05:00:00,15.11044692993164,-0.01725820288305125,15.088233280181885,0.0014722498875287383,62.88352554234567,0.05328944223676216,1.2683403185817355,0.8241893757623688
20,2015-02-02 05:00:00,15.291653633117676,0.011920811108506672,15.146687602996826,0.009570807421430407,67.2364330708076,0.04997196771229391,1.3314318228279696,0.06268860951263913
21,2015-02-03 05:00:00,15.414406776428224,0.00799541169432231,15.203972816467285,0.013840721928483072,68.14400138111752,0.05221621694092016,1.3636489479145268,0.8479817642668388
22,2015-02-04 05:00:00,15.332571983337402,-0.005323123742787402,15.247813606262207,0.005558723320200155,67.58240822414894,0.04465346414940273,1.2949109821942741,0.8530219325812961
23,2015-02-05 05:00:00,15.461170196533203,0.008352278851597216,15.280547904968262,0.01182040674773277,72.43241765485828,0.044667893057127345,1.3016000248547783,4.092399285221422
24,2015-02-06 05:00:00,15.402719497680664,-0.003787647591458788,15.306852436065673,0.0062630159933541076,67.34707370590031,0.03739196452212351,1.3260922427975075,-0.4691124507282467
25,2015-02-09 05:00:00,15.320879936218262,-0.0053274848347919235,15.304513835906983,0.0010693642729690176,62.27546869909225,0.02435015095454357,1.288587318999042,-0.5225539602984267
26,2015-02-10 05:00:00,15.472862243652344,0.009871066700162119,15.327311134338379,0.009496193300851141,64.10259509000844,0.0232445322729862,1.2506951845357328,-0.2364910156334465
27,2015-02-11 05:00:00,15.461170196533203,-0.0007559342739114606,15.364137077331543,0.00631555932580319,58.97433752151785,0.01917995373631351,1.2058402474167984,-0.22158883375810032
28,2015-02-12 05:00:00,15.572232246398926,0.007157611816814159,15.384011363983154,0.012234837713161868,61.21204930068368,0.021263993109675444,1.133179820958329,-0.3140947513269117
29,2015-02-13 05:00:00,15.677454948425291,0.006734345789548398,15.440712165832519,0.015332374572504564,59.105423316413756,0.02667149980397296,0.9914595822734142,-0.46941745663375684
30,2015-02-17 05:00:00,15.70667839050293,0.0018623073135764757,15.482214641571044,0.014498168002992381,63.122996878477345,0.028967736027431246,0.9186898742780301,-0.5042928256779877
31,2015-02-18 05:00:00,15.794360160827637,0.005566927364941051,15.520209980010986,0.01766407678567098,70.68966584210631,0.03285816630734681,0.9007735153839072,-0.4647638501670025
32,2015-02-19 05:00:00,15.858660697937012,0.004062842901810705,15.572818851470947,0.018355177003748765,66.40322067879039,0.0359768376647574,0.8919011100033352,-0.7136530559080329
33,2015-02-20 05:00:00,15.998955726623535,0.00880768565785815,15.62659740447998,0.023828496537371822,82.75866918796434,0.04321609200014262,0.9956830719903493,0.8397667499070187
34,2015-02-23 05:00:00,15.946341514587402,-0.0032940222289007375,15.680959606170655,0.01692383088037014,76.66643359903037,0.04024903895545778,1.041869864872341,-0.22041100893064638
35,2015-02-24 05:00:00,16.039865493774414,0.005847785933434097,15.75285816192627,0.018219381454333432,76.09728689542865,0.040274870254480566,1.1389780728314989,-0.18431120777757395
36,2015-02-25 05:00:00,15.981415748596191,-0.0036506852834251946,15.803713512420654,0.011244334189927947,77.61187003352245,0.03238482673221654,1.1743968470200095,0.11727468940829648
37,2015-02-26 05:00:00,16.104164123535156,0.007651348317037109,15.86801290512085,0.01488221744123343,77.49984500879371,0.031436704490196477,1.17999868277054,0.20660359270351933
38,2015-02-27 05:00:00,16.11585807800293,0.00072588124912475,15.92237548828125,0.012151615810346936,81.77045803706172,0.027730461874274193,1.236923551827827,0.6827245829085755
39,2015-03-02 05:00:00,16.191850662231445,0.004704309116179181,15.973815059661865,0.01364956347342335,89.00511396007745,0.026529955209963596,1.2153257329080382,-0.16329385433181012
40,2015-03-03 05:00:00,16.069095611572266,-0.007610170021680693,16.0100567817688,0.0036876090202687868,77.41919355829027,0.014218850956836337,1.1901091308586071,-0.22763822227762887
41,2015-03-04 05:00:00,16.07493782043457,0.0003635019195081791,16.038114547729492,0.0022959851418626496,78.37823298669413,0.0037635768496735444,1.1816772637955264,-0.4085425622561487
42,2015-03-05 05:00:00,16.186004638671875,0.006885555633865687,16.07084894180298,0.007165501790596586,78.37832832572417,0.0017261946633229663,1.1563424540604146,-0.12332383967534134
43,2015-03-06 05:00:00,16.14508819580078,-0.002531090732043455,16.085462188720705,0.0037068258518482044,72.98846425400211,-0.004631364018048922,1.1383708369071854,-0.11210034794617896
44,2015-03-09 04:00:00,16.15677833557129,0.0007238058685879772,16.106505870819092,0.003121252067667776,72.5146594970452,-0.009995666878282072,1.0840067635416784,0.1949766130582431
45,2015-03-10 04:00:00,15.946341514587402,-0.013110242000587429,16.09715347290039,-0.009368858821336418,56.770820941433186,-0.028609052171897353,0.9405233274422464,1.538652563329939
46,2015-03-11 04:00:00,16.11585807800293,0.010574330216170727,16.110597705841066,0.0003265162632641873,60.47611389628884,-0.03023801807422405,0.8518770584224971,0.030332455983441087
47,2015-03-12 04:00:00,16.250303268432617,0.008307810263344092,16.12521162033081,0.007757519780025176,60.28686134748645,-0.02330534039175408,0.7514531696317803,0.43100708548465777
48,2015-03-13 04:00:00,16.261991500854492,0.0007190038727412256,16.139824962615968,0.007569260417724074,63.36632143979233,-0.019150757489238113,0.6725280296217591,-0.2725099437380211
49,2015-03-16 04:00:00,16.384748458862305,0.007520354970181574,16.15911474227905,0.01396324737969095,64.25137297679024,-0.009823425634812755,0.6566825408849137,-0.1812161042578389
50,2015-03-17 04:00:00,16.367216110229492,-0.0010706136586388947,16.188926792144777,0.01101304122094278,66.50014561075349,-0.006673415332934335,0.6164601184571072,-0.11037093410557736
51,2015-03-18 04:00:00,16.42566680908203,0.003564844292354237,16.22399969100952,0.012430172701757612,64.55047693038111,-0.002696088607058944,0.6119063129493352,-0.5122275581824899
52,2015-03-19 04:00:00,16.46658706665039,0.0024881407539821413,16.25205793380737,0.013200121099541344,65.46410045950873,0.00047867910925908363,0.6254508423068827,-0.12123717121324187
53,2015-03-20 04:00:00,16.606874465942383,0.008483432585995099,16.298236560821532,0.018936889519861836,67.31711703968281,0.009324279655312961,0.7214329450728769,-0.4793145654834761
54,2015-03-23 04:00:00,16.554264068603516,-0.0031730178036173543,16.337985134124757,0.013237797237740273,71.50263491134965,0.008929008703472213,0.7515007209944073,-0.23341740917073364
55,2015-03-24 04:00:00,16.560110092163086,0.0003530807251207953,16.399361991882323,0.009802094761999483,71.5027312703831,0.006472660478525211,0.7883370238419563,-0.5937245801988814
56,2015-03-25 04:00:00,16.443204879760742,-0.007084482359203625,16.432096672058105,0.0006760067156570675,61.34037178072607,-0.004995214830961825,0.764551005972514,-0.42019911941039967
57,2015-03-26 04:00:00,16.35552215576172,-0.0053467278037814675,16.442618560791015,-0.00529699115182212,58.91088629105601,-0.019633879715393376,0.7512041508373368,-0.13884431426924454
58,2015-03-27 04:00:00,16.402286529541016,0.0028551607952121295,16.456648063659667,-0.0033033175351604737,60.09621116570346,-0.026867701803837962,0.740856938094419,0.6156160563586996
59,2015-03-30 04:00:00,16.525041580200195,0.007456154289570163,16.470677375793457,0.003300665975440451,75.64792812623895,-0.0241703185786126,0.7602513271498879,-0.01088105825978058
60,2015-03-31 04:00:00,16.297067642211914,-0.013891709556190946,16.463662528991698,-0.010118944462474152,57.63554241075017,-0.037717265191500704,0.7246953047713234,0.9014119117326986
