Month,PortfolioWeights,MonthlyReturn,CumulativeReturn
2018-08,[0.       0.000432 0.492278 0.001052 0.000018 0.       0.50622  0.      ],-0.003830496161054797,0.7300155967469415
2018-09,[0.       0.000001 0.000001 0.000008 0.       0.99999  0.       0.      ],0.001961307410204949,0.7334086891566114
2018-10,[0.00451  0.001419 0.000011 0.006317 0.000723 0.986908 0.000112 0.      ],-0.07413872900525531,0.6048959720958746
2018-11,[0.       0.000893 0.       0.000033 0.000185 0.998889 0.       0.      ],0.02011533610614835,0.6371789939899868
2018-12,[0.000004 0.000893 0.000009 0.       0.       0.       0.       0.999094],-0.040023641365692364,0.5716531290830866
2019-01,[0.49235  0.       0.       0.       0.       0.       0.507633 0.000017],0.05496895364052601,0.6580452570746425
2019-02,[0.       0.       0.999773 0.000204 0.000021 0.000002 0.       0.      ],0.0022364463185873262,0.6617533862858782
2019-03,[0. 0. 0. 0. 0. 1. 0. 0.],0.014167092432103345,0.6852956001087509
2019-04,[0.       0.000003 0.       0.000028 0.000006 0.       0.       0.999963],0.011950825683019639,0.7054362740500106
2019-05,[0.000282 0.000005 0.000003 0.000027 0.       0.999669 0.       0.000014],-0.06450105423745978,0.5954338364389795
2019-06,[1. 0. 0. 0. 0. 0. 0. 0.],0.06207731910320824,0.6944740918116579
2019-07,[0.999965 0.000002 0.       0.000033 0.       0.       0.       0.      ],-0.0265660367379299,0.6494586308371189
2019-08,[0.115535 0.000073 0.00005  0.000092 0.000042 0.       0.88412  0.000088],0.020289556972716172,0.6829254157016269
2019-09,[0.       0.000048 0.00005  0.000073 0.000072 0.981483 0.018271 0.000003],0.017363653113460442,0.7121471488356961
2019-10,[0.       0.000494 0.000001 0.       0.000036 0.       0.       0.999469],0.019290099288129525,0.7451746373326245
2019-11,[0.974389 0.       0.       0.000005 0.       0.       0.025605 0.      ],-0.0009072867153488984,0.7435912635682087
2019-12,[0.       0.000003 0.000001 0.000004 0.000001 0.999988 0.       0.000002],0.028041405025797328,0.7924840123893666
2020-01,[0.       0.       0.       0.       0.000011 0.       0.       0.999989],-0.08589216285386403,0.6385236836842716
2020-02,[0.000002 0.00021  0.000984 0.000916 0.000041 0.997734 0.       0.000114],-0.0799939834737734,0.5074516472102457
2020-03,[0.996931 0.000072 0.002993 0.       0.000003 0.       0.       0.      ],-0.15740879703872024,0.2701654968288436
2020-04,[0.992639 0.000007 0.000344 0.000199 0.000012 0.       0.       0.006799],0.07283493168770439,0.36267791402245164
2020-05,[0.999999 0.       0.       0.000001 0.       0.       0.       0.      ],0.029749058514208393,0.40321629902272504
2020-06,[0.99997  0.000002 0.000001 0.       0.000021 0.       0.       0.000006],0.066049283654809,0.4958977303859282
2020-07,[1. 0. 0. 0. 0. 0. 0. 0.],0.08252021076291882,0.6193395263771468
2020-08,[0.       0.000003 0.       0.00001  0.000017 0.       0.020023 0.979946],0.045261325455109525,0.6926329797028259
2020-09,[0.       0.       0.       0.000108 0.000178 0.999714 0.       0.      ],-0.035379016985003564,0.6327492887645425
2020-10,[0.       0.000001 0.999997 0.000001 0.       0.       0.       0.      ],-0.017818035163647994,0.6036569045239146
2020-11,[0.       0.       0.       0.       0.       0.999999 0.       0.      ],0.11803097728346512,0.7929380961922488
2020-12,[0.999881 0.       0.       0.000119 0.       0.       0.       0.      ],0.07129064631257354,0.9207578118682294
2021-01,[0.000373 0.000117 0.000004 0.000003 0.000004 0.998469 0.00103  0.      ],-0.0033299477614688877,0.9143617886922748
2021-02,[0.406232 0.000053 0.000001 0.000007 0.011045 0.       0.582662 0.      ],-0.005190533663260943,0.9044252293844071
2021-03,[0.649605 0.000002 0.000385 0.000021 0.000034 0.00004  0.349836 0.000078],-0.00807714362652101,0.889042913280699
2021-04,[0. 1. 0. 0. 0. 0. 0. 0.],0.029524139420528117,0.944815279623759
2021-05,[0.624416 0.000214 0.       0.000024 0.000718 0.       0.374628 0.      ],0.011281859974142439,0.9667564132840469
2021-06,[0.999635 0.       0.       0.000365 0.       0.       0.       0.      ],0.009509173743000865,0.9854586417281261
2021-07,[0.       0.       0.       0.000001 0.000008 0.       0.       0.999991],0.012987219515773196,1.0112442289477381
2021-08,[0.       0.       0.       0.00002  0.000002 0.999978 0.       0.      ],0.028585146831897612,1.068735940547016
2021-09,[0.999906 0.       0.       0.       0.00009  0.       0.000004 0.      ],-0.038734508480952945,0.9886044707130455
2021-10,[0.       0.000006 0.       0.000002 0.000001 0.000017 0.000009 0.999965],0.05797766605657828,1.1038991166346652
2021-11,[0.000004 0.000001 0.000001 0.000001 0.000001 0.       0.       0.999992],-0.08758736115868682,0.9196241448645426
2021-12,[0.482662 0.000019 0.000063 0.000001 0.000044 0.       0.517211 0.      ],0.005641490156048645,0.9304536855811092
2022-01,[0.       0.       0.       0.       0.       0.999889 0.00011  0.      ],-0.060590283547122814,0.8134869493971615
2022-02,[0.       0.000461 0.       0.000451 0.000003 0.999084 0.000001 0.      ],-0.024872678874223952,0.7683806708622098
2022-03,[0.000015 0.000006 0.000081 0.000013 0.000015 0.996946 0.002924 0.      ],0.03241958189086924,0.8257108328354577
2022-04,[0.       0.       0.       0.000018 0.000073 0.       0.00008  0.999829],0.05638509794673241,0.9286537169672953
2022-05,[0.       0.       0.       0.       0.000022 0.       0.       0.999978],0.04613034117967452,1.0176231709484438
2022-06,[0. 0. 0. 0. 0. 0. 0. 1.],-0.07499994293799783,0.8663015482569283
2022-07,[0.000018 0.000007 0.000017 0.000696 0.000254 0.       0.000002 0.999006],-0.01977686935530998,0.8293919463594384
2022-08,[0.606873 0.000044 0.       0.000067 0.       0.       0.393016 0.      ],-0.019875108082735515,0.7930325836998586
2022-09,[0.000003 0.000001 0.000006 0.000015 0.       0.       0.       0.999973],-0.07037374599387247,0.666850164095828
2022-10,[0.999125 0.000029 0.000122 0.000002 0.000699 0.000007 0.000016 0.      ],-0.01970676385551462,0.6340019415294658
2022-11,[0.000243 0.000018 0.       0.000004 0.00015  0.00002  0.00001  0.999555],0.014772983334533363,0.6581410249802757
2022-12,[0.       0.000006 0.       0.000061 0.00016  0.000001 0.       0.999773],-0.02712566643487868,0.6131628446346729
2023-01,[0.       0.000096 0.000032 0.000308 0.000039 0.999524 0.       0.      ],0.06925153073466239,0.7248768409499062
2023-02,[0.       0.000002 0.       0.000039 0.000028 0.999931 0.       0.      ],-0.024017226846972495,0.683450082577723
2023-03,[0.000042 0.000112 0.       0.000223 0.       0.000001 0.000002 0.999619],-0.0008277689607315564,0.6820565748524241
2023-04,[0.000002 0.000114 0.000074 0.       0.000099 0.       0.       0.999711],-0.007576387051933753,0.6693126631980921
2023-05,[0.       0.       0.       0.000005 0.       0.       0.000003 0.999991],-0.06409113156618773,0.5623245256759599
2023-06,[0.       0.00011  0.       0.000046 0.000005 0.000001 0.999838 0.      ],-0.0036733978126218814,0.5565854861807362
2023-07,[0.000011 0.       0.       0.000004 0.000002 0.999883 0.       0.0001  ],0.03664035111387198,0.6136193249331556
2023-08,[0.000007 0.000129 0.       0.000537 0.000011 0.113618 0.000004 0.885695],-0.0053838082261215,0.604931907937752
2023-09,[0.       0.000005 0.999523 0.       0.000472 0.       0.       0.      ],-0.026921757621805043,0.5617243201127506
2023-10,[0.       0.000001 0.       0.000045 0.000909 0.       0.       0.999045],-0.018008925134353704,0.5335993437513407
2023-11,[0.       0.       0.       0.000008 0.       0.999992 0.       0.      ],0.09415352326211868,0.6779931252380025
2023-12,[0.000056 0.       0.       0.       0.000019 0.000002 0.037547 0.962375],-0.030330150574944814,0.6270993410858117
2024-01,[0.      0.      0.99998 0.      0.00002 0.      0.      0.     ],0.02529795577217442,0.6682616282535347
2024-02,[0.       0.       0.999965 0.000029 0.000006 0.       0.       0.      ],0.04160131393682076,0.7376635039792618
2024-03,[0.000007 0.000072 0.000026 0.000015 0.000035 0.978976 0.000002 0.020867],0.03285902300192789,0.7947614290261271
2024-04,[0.       0.       0.999981 0.000019 0.       0.       0.       0.      ],-0.04987991840794137,0.7052388753845837
2024-05,[0.       0.       0.000002 0.       0.000052 0.999925 0.000022 0.      ],0.04758493536830111,0.7863825570572736
2024-06,[0.       0.000002 0.       0.000027 0.00002  0.999952 0.       0.      ],0.030790261702375643,0.8413857434896259
2024-07,[0.       0.       0.       0.000001 0.000004 0.       0.       0.999995],-0.027980958975064474,0.7898620045437741
2024-08,[0. 0. 0. 0. 0. 0. 0. 1.],-0.02081490328104252,0.7526062000327824
2024-09,[0. 0. 0. 0. 0. 0. 1. 0.],0.013328218659008018,0.7759653186899524
2024-10,[0.       0.       0.999999 0.000001 0.       0.       0.       0.      ],-0.05329855220531121,0.6813089384369337
2024-11,[0.       0.       0.       0.000074 0.       0.       0.       0.999925],-0.01991455074994808,0.64782642625609
2024-12,[0.000008 0.000002 0.994588 0.       0.00037  0.       0.000009 0.005022],-0.02879379568230178,0.6003792488185746
